location,year,distance_in_meters,stroke,relay,gender,country,athlete,rank,time_seconds
Athens,2004,4x100,Freestyle,1,Men,RUS,"Denis Pimankov, Evgeny Lagunov, Andrey Kapralov, Ivan Usov, Alexander Popov",4,195.75
Athens,2004,4x100,Freestyle,1,Men,ITA,"Filippo Magnini, Michele Scarica, Christian Galenda, Lorenzo Vismara, Alessandro Calvi",4,195.75
Athens,2004,4x100,Freestyle,1,Men,AUS,"Todd Pearson, Jono Van Hazel, Eamon Sullivan, Michael Klim, Ashley Callus, Ian Thorpe",4,195.77
Athens,2004,4x100,Freestyle,1,Men,FRA,"Frederick Bousquet, Julien Sicot, Amaury Leveaux, Romain Barnier, Fabien Gilot",4,196.23
Athens,2004,4x100,Freestyle,1,Men,GER,"Jens Schreiber, Christian Keller, Lars Conrad, Stefan Herbst, Torsten Spanneberg, Stephan Kunzelmann",4,197.18
Athens,2004,4x100,Freestyle,1,Women,AUS,"Alice Mills, Sarah Ryan, Petria Thomas, Jodie Henry, Libby Trickett",1,215.94
Athens,2004,4x100,Freestyle,1,Women,USA,"Jenny Thompson, Maritza Correia, Lindsay Benko, Colleen Lanne, Natalie Coughlin, Amanda Weir, Kara Lynn Joyce",2,216.39
Athens,2004,4x100,Freestyle,1,Women,NLD,"Chantal Groot, Inge De Bruijn, Marleen Veldhuis, Inge Dekker, Annabel Kosten",3,217.59
Athens,2004,4x100,Freestyle,1,Women,GER,"Franziska Van Almsick, Petra Dallmann, Daniela Gotz, Antje Buschschulte, Britta Steffen",4,217.94
Athens,2004,4x100,Freestyle,1,Women,FRA,"Malia Metella, Solenne Figues, Aurore Mongel, Celine Couderc",4,220.23
Athens,2004,4x100,Freestyle,1,Women,GBR,"Karen Pickering, Kathryn Evans, Lisa Chapman, Alison Sheppard, Melanie Marshall",4,220.82
Athens,2004,4x100,Freestyle,1,Women,SWE,"Cathrin Carlzon, Josefin Lillhage, Johanna Sjoberg, Therese Alshammar, Anna-Karin Kammerling",4,221.22
Athens,2004,4x100,Freestyle,1,Women,CHN,"Yingwen Zhu, Yu-Ting Yang, Yanwei Xu, Jiaru Cheng",4,222.9
Athens,2004,4x100,Medley,1,Men,USA,"Lenny Krayzelburg, Jason Lezak, Neil Walker, Ian Crocker, Michael Phelps, Mark Gangloff, Brendan Hansen, Aaron Peirsol",1,210.68
Athens,2004,4x100,Medley,1,Men,GER,"Helge Meeuw, Steffen Driesen, Thomas Rupprath, Jens Kruppa, Lars Conrad",2,213.62
Athens,2004,4x100,Medley,1,Men,JPN,"Tomomi Morita, Takashi Yamamoto, Kosuke Kitajima, Yoshihiro Okumura",3,215.22
Athens,2004,4x100,Medley,1,Men,RUS,"Alexander Popov, Andrey Kapralov, Arkady Vyatchanin, Roman Sloudnov, Evgeny Korotyshkin, Igor Marchenko",4,215.91
Athens,2004,4x100,Medley,1,Men,FRA,"Franck Esposito, Hugues Duboscq, Frederick Bousquet, Simon Dufour",4,216.57
Athens,2004,4x100,Medley,1,Men,UKR,"Denys Sylantiev, Valeriy Dymo, Pavlo Illichov, Yuriy Yegoshin, Andriy Serdinov",4,216.87
Athens,2004,4x100,Medley,1,Men,HUN,"Laszlo Cseh, Zsolt Gaspar, Attila Zubor, Richard Bodor",4,217.46
Athens,2004,4x100,Medley,1,Men,GBR,"Gregor Tait, James Hickman, Matthew Kidd, James Gibson",4,217.77
Athens,2004,4x100,Medley,1,Women,AUS,"Leisel Jones, Jodie Henry, Giaan Rooney, Alice Mills, Petria Thomas, Jessicah Schipper, Brooke Hanson",2,237.32
Athens,2004,4x100,Medley,1,Women,USA,"Tara Kirk, Haley Cope, Jenny Thompson, Amanda Beard, Amanda Weir, Rachel Komisarz, Natalie Coughlin, Kara Lynn Joyce",3,239.12
Athens,2004,4x100,Medley,1,Women,GER,"Sarah Poewe, Antje Buschschulte, Franziska Van Almsick, Daniela Gotz",4,240.72
Athens,2004,4x100,Medley,1,Women,CHN,"Yingwen Zhu, Yafei Zhou, Hui Qi, Xiujun Chen, Shu Zhan, Xuejuan Luo",4,243.35
Athens,2004,4x100,Medley,1,Women,JPN,"Reiko Nakamura, Noriko Inada, Tomoko Nagai, Masami Tanaka, Junko Onishi",4,244.83
Athens,2004,4x100,Medley,1,Women,NLD,"Marleen Veldhuis, Madelon Baans, Inge De Bruijn, Stefanie Luiken, Chantal Groot",4,247.36
Athens,2004,4x100,Medley,1,Women,ESP,"Nina Alexandrovna Zhivanevskaya, Tatiana Rouba, Maria Pelaez, Sara Perez",4,247.61
Athens,2004,4x100,Medley,1,Women,GBR,"Kathryn Evans, Kirsty Balfour, Georgina Lee, Sarah Price, Melanie Marshall, Katy Sexton",5,
Athens,2004,4x200,Freestyle,1,Men,USA,"Michael Phelps, Ryan Lochte, Dan Ketchum, Klete Keller, Scott Goldblatt, Peter Vanderkaay",1,427.33
Athens,2004,4x200,Freestyle,1,Men,AUS,"Antony Matkovich, Craig Stevens, Nicholas Sprenger, Grant Hackett, Ian Thorpe, Michael Klim, Todd Pearson",2,427.46
Athens,2004,4x200,Freestyle,1,Men,ITA,"Filippo Magnini, Federico Cappellazzo, Emiliano Brembilla, Massimiliano Rosolino, Matteo Pelliciari, Simone Cercato",3,431.83
Athens,2004,4x200,Freestyle,1,Men,GBR,"Ross Davenport, David O Brien, Simon Burnett, Gavin Meadows, David Carry",4,432.6
Athens,2004,4x200,Freestyle,1,Men,CAN,"Mark Johnston, Andrew Hurd, Brent Hayden, Rick Say, Brian Johns",4,433.33
Athens,2004,4x200,Freestyle,1,Men,GER,"Christian Keller, Lars Conrad, Jens Schreiber, Heiko Hell, Johannes Oesterling, Stefan Herbst",4,436.51
Athens,2004,4x200,Freestyle,1,Men,FRA,"Amaury Leveaux, Nicolas Kintz, Fabien Horth, Nicolas Rostoucher",4,437.43
Athens,2004,4x200,Freestyle,1,Men,GRE,"Nikolaos Xylouris, Dimitrios Manganas, Andreas Zisimos, Apostolos Antonopoulos",4,443.02
Athens,2004,4x200,Freestyle,1,Women,USA,"Lindsay Benko, Dana Vollmer, Rhi Jeffrey, Natalie Coughlin, Carly Piper, Kaitlin Sandeno, Rachel Komisarz",1,473.42
Athens,2004,4x200,Freestyle,1,Women,CHN,"Yanwei Xu, Yingwen Zhu, Jiaying Pang, Yu-Ting Yang",2,475.97
Athens,2004,4x200,Freestyle,1,Women,GER,"Petra Dallmann, Antje Buschschulte, Hannah Stockbauer, Sara Harstick, Franziska Van Almsick",3,477.35
Athens,2004,4x200,Freestyle,1,Women,AUS,"Petria Thomas, Linda Mackenzie, Elka Graham, Giaan Rooney, Shayne Reese, Alice Mills",4,477.4
Athens,2004,4x200,Freestyle,1,Women,GBR,"Melanie Marshall, Joanne Jackson, Karen Pickering, Georgina Lee, Caitlin Mcclatchey",4,479.11
Athens,2004,4x200,Freestyle,1,Women,ESP,"Tatiana Rouba, Arantxa Ramos, Melissa Caballero, Erika Villaecija",4,482.11
Athens,2004,4x200,Freestyle,1,Women,BRA,"Paula Ribeiro, Monique Ferreira, Joanna Maranhao, Mariana Brochado",4,485.29
Athens,2004,4x200,Freestyle,1,Women,SWE,"Josefin Lillhage, Johanna Sjoberg, Ida Marko-Varga, Malin Svahnstrom, Lotta Wanberg",4,488.34
Athens,2004,50m,Freestyle,0,Men,USA,"Gary Hall, Jr.",1,21.93
Athens,2004,50m,Freestyle,0,Men,CRO,Duje Draganja,2,21.94
Athens,2004,50m,Freestyle,0,Men,RSA,Roland Schoeman,3,22.02
Athens,2004,50m,Freestyle,0,Men,SWE,Stefan Nystrand,4,22.08
Athens,2004,50m,Freestyle,0,Men,USA,Jason Lezak,4,22.11
Athens,2004,50m,Freestyle,0,Men,AUS,Brett Hawke,4,22.18
Athens,2004,50m,Freestyle,0,Men,UKR,Oleksandr Volynets,4,22.26
Athens,2004,50m,Freestyle,0,Men,ALG,Salim Iles,4,22.37
Athens,2004,50m,Freestyle,0,Women,NED,Inge De Bruijn,1,24.58
Athens,2004,50m,Freestyle,0,Women,FRA,Malia Metella,2,24.89
Athens,2004,50m,Freestyle,0,Women,AUS,Libby Trickett,3,24.91
Athens,2004,50m,Freestyle,0,Women,SWE,Therese Alshammar,4,24.93
Athens,2004,50m,Freestyle,0,Women,USA,Kara Lynn Joyce,4,25
Athens,2004,50m,Freestyle,0,Women,AUS,Michelle Engelsman,4,25.06
Athens,2004,50m,Freestyle,0,Women,USA,Jenny Thompson,4,25.11
Athens,2004,50m,Freestyle,0,Women,BRA,Flavia Cazziolato,4,25.2
Athens,2004,800m,Freestyle,0,Women,JPN,Ai Shibata,1,504.54
Athens,2004,800m,Freestyle,0,Women,FRA,Laure Manaudou,2,504.96
Athens,2004,800m,Freestyle,0,Women,USA,Diana Munz,3,506.61
Athens,2004,800m,Freestyle,0,Women,USA,Kalyn Keller,4,506.97
Athens,2004,800m,Freestyle,0,Women,ESP,Erika Villaecija,4,509.04
Athens,2004,800m,Freestyle,0,Women,GBR,Rebecca Cooke,4,509.37
Athens,2004,800m,Freestyle,0,Women,GER,Jana Henke,4,513.95
Athens,2004,800m,Freestyle,0,Women,ROU,Simona Paduraru,4,517.02
Sydney,2000,100m,Backstroke,0,Men,USA,Lenny Krayzelburg,1,53.72
Sydney,2000,100m,Backstroke,0,Men,AUS,Matthew Welsh,2,54.07
Sydney,2000,100m,Backstroke,0,Men,GER,Stev Theloke,3,54.82
Sydney,2000,100m,Backstroke,0,Men,AUS,Josh Watson,4,55.01
Sydney,2000,100m,Backstroke,0,Men,POL,Bartosz Kizierowski,4,55.04
Sydney,2000,100m,Backstroke,0,Men,USA,Neil Walker,4,55.14
Sydney,2000,100m,Backstroke,0,Men,GER,Steffen Driesen,4,55.27
Sydney,2000,100m,Backstroke,0,Men,ISR,Eithan Urbach,4,55.74
Sydney,2000,100m,Backstroke,0,Women,ROU,Diana Mocanu,1,60.21
Sydney,2000,100m,Backstroke,0,Women,JPN,Mai Nakamura,2,60.55
Sydney,2000,100m,Backstroke,0,Women,ESP,Nina Alexandrovna Zhivanevskaya,3,60.89
Sydney,2000,100m,Backstroke,0,Women,FRA,Roxana Maracineanu,4,61.1
Sydney,2000,100m,Backstroke,0,Women,JPN,Noriko Inada,4,61.14
Sydney,2000,100m,Backstroke,0,Women,USA,B J Bedford,4,61.47
Sydney,2000,100m,Backstroke,0,Women,AUS,Dyana Calub,4,61.61
Sydney,2000,100m,Backstroke,0,Women,DEN,Louise Ornstedt,4,62.02
Sydney,2000,100m,Breaststroke,0,Men,ITA,Domenico Fioravanti,1,60.46
Sydney,2000,100m,Breaststroke,0,Men,USA,Ed Moses,2,60.73
Sydney,2000,100m,Breaststroke,0,Men,RUS,Roman Sloudnov,3,60.91
Sydney,2000,100m,Breaststroke,0,Men,JPN,Kosuke Kitajima,4,61.34
Sydney,2000,100m,Breaststroke,0,Men,CZE,Daniel Malek,4,61.5
Sydney,2000,100m,Breaststroke,0,Men,CAN,Morgan Knabe,4,61.58
Sydney,2000,100m,Breaststroke,0,Men,RSA,Brett Petersen,4,61.63
Sydney,2000,100m,Breaststroke,0,Men,SUI,Remo Luetolf,4,61.88
Sydney,2000,100m,Breaststroke,0,Women,USA,Megan Quann,1,67.05
Sydney,2000,100m,Breaststroke,0,Women,AUS,Leisel Jones,2,67.49
Sydney,2000,100m,Breaststroke,0,Women,RSA,Penelope Heyns,3,67.55
Sydney,2000,100m,Breaststroke,0,Women,RSA,Sarah Poewe,4,67.85
Sydney,2000,100m,Breaststroke,0,Women,HUN,Agnes Kovacs,4,68.09
Sydney,2000,100m,Breaststroke,0,Women,JPN,Masami Tanaka,4,68.37
Sydney,2000,100m,Breaststroke,0,Women,AUS,Tarnee White,4,69.09
Sydney,2000,100m,Breaststroke,0,Women,GER,Sylvia Gerasch,4,69.86
Sydney,2000,100m,Butterfly,0,Men,SWE,Lars Frolander,1,52
Sydney,2000,100m,Butterfly,0,Men,AUS,Michael Klim,2,52.18
Sydney,2000,100m,Butterfly,0,Men,AUS,Geoffrey Huegill,3,52.22
Sydney,2000,100m,Butterfly,0,Men,USA,Ian Crocker,4,52.44
Sydney,2000,100m,Butterfly,0,Men,JPN,Takashi Yamamoto,4,52.58
Sydney,2000,100m,Butterfly,0,Men,CAN,Michael Mintenko,4,52.58
Sydney,2000,100m,Butterfly,0,Men,GER,Thomas Rupprath,4,53.13
Sydney,2000,100m,Butterfly,0,Men,RUS,Anatoly Polyakov,4,53.13
Sydney,2000,100m,Butterfly,0,Women,NED,Inge De Bruijn,1,56.61
Sydney,2000,100m,Butterfly,0,Women,SVK,Martina Moravcova,2,57.97
Sydney,2000,100m,Butterfly,0,Women,USA,Dara Torres,3,58.2
Sydney,2000,100m,Butterfly,0,Women,AUS,Petria Thomas,4,58.49
Sydney,2000,100m,Butterfly,0,Women,USA,Jenny Thompson,4,58.73
Sydney,2000,100m,Butterfly,0,Women,JPN,Junko Onishi,4,59.13
Sydney,2000,100m,Butterfly,0,Women,AUS,Susan O'Neill,4,59.27
Sydney,2000,100m,Butterfly,0,Women,ROU,Diana Mocanu,4,59.43
Sydney,2000,100m,Freestyle,0,Men,NED,Pieter Van Den Hoogenband,1,48.3
Sydney,2000,100m,Freestyle,0,Men,RUS,Alexander Popov,2,48.69
Sydney,2000,100m,Freestyle,0,Men,USA,"Gary Hall, Jr.",3,48.73
Sydney,2000,100m,Freestyle,0,Men,AUS,Michael Klim,4,48.74
Sydney,2000,100m,Freestyle,0,Men,USA,Neil Walker,4,49.09
Sydney,2000,100m,Freestyle,0,Men,SWE,Lars Frolander,4,49.22
Sydney,2000,100m,Freestyle,0,Men,RUS,Denis Pimankov,4,49.36
Sydney,2000,100m,Freestyle,0,Men,AUS,Christopher John Fydler,4,49.44
Sydney,2000,100m,Freestyle,0,Women,NED,Inge De Bruijn,1,53.83
Sydney,2000,100m,Freestyle,0,Women,SWE,Therese Alshammar,2,54.33
Sydney,2000,100m,Freestyle,0,Women,USA,Jenny Thompson,3,54.43
Sydney,2000,100m,Freestyle,0,Women,USA,Dara Torres,3,54.43
Sydney,2000,100m,Freestyle,0,Women,SVK,Martina Moravcova,4,54.72
Sydney,2000,100m,Freestyle,0,Women,RSA,Helene Muller,4,55.19
Sydney,2000,100m,Freestyle,0,Women,JPN,Sumika Minamoto,4,55.53
Sydney,2000,100m,Freestyle,0,Women,NED,Wilma Van Rijn,4,55.58
Sydney,2000,1500m,Freestyle,0,Men,AUS,Grant Hackett,1,888.33
Sydney,2000,1500m,Freestyle,0,Men,AUS,Kieren John Perkins,2,893.59
Sydney,2000,1500m,Freestyle,0,Men,USA,Chris Thompson,3,896.81
Sydney,2000,1500m,Freestyle,0,Men,RUS,Alexei Filipets,4,896.88
Sydney,2000,1500m,Freestyle,0,Men,RSA,Ryk Neethling,4,900.48
Sydney,2000,1500m,Freestyle,0,Men,USA,Erik Vendt,4,908.61
Sydney,2000,1500m,Freestyle,0,Men,UKR,Igor Chervynskiy,4,908.8
Sydney,2000,1500m,Freestyle,0,Men,GER,Heiko Hell,4,919.87
Sydney,2000,200m,Backstroke,0,Men,USA,Lenny Krayzelburg,1,116.76
Sydney,2000,200m,Backstroke,0,Men,USA,Aaron Peirsol,2,117.35
Sydney,2000,200m,Backstroke,0,Men,AUS,Matthew Welsh,3,117.59
Sydney,2000,200m,Backstroke,0,Men,ISL,Orn Arnarson,4,119
Sydney,2000,200m,Backstroke,0,Men,ITA,Emanuele Merisi,4,119.01
Sydney,2000,200m,Backstroke,0,Men,ROU,Razvan Ionut Florea,4,119.05
Sydney,2000,200m,Backstroke,0,Men,BRA,Rogerio Romero,4,119.27
Sydney,2000,200m,Backstroke,0,Men,CRO,Gordan Kozulj,4,119.38
Sydney,2000,200m,Backstroke,0,Women,ROU,Diana Mocanu,1,128.16
Sydney,2000,200m,Backstroke,0,Women,FRA,Roxana Maracineanu,2,130.25
Sydney,2000,200m,Backstroke,0,Women,JPN,Miki Nakao,3,131.05
Sydney,2000,200m,Backstroke,0,Women,JPN,Tomoko Hagiwara,4,131.21
Sydney,2000,200m,Backstroke,0,Women,USA,Amanda Adkins,4,132.35
Sydney,2000,200m,Backstroke,0,Women,ESP,Nina Alexandrovna Zhivanevskaya,4,132.75
Sydney,2000,200m,Backstroke,0,Women,GER,Antje Buschschulte,4,133.31
Sydney,2000,200m,Backstroke,0,Women,CAN,Kelly Stefanyshyn,4,134.57
Sydney,2000,200m,Breaststroke,0,Men,ITA,Domenico Fioravanti,1,130.87
Sydney,2000,200m,Breaststroke,0,Men,RSA,Terence Parkin,2,132.5
Sydney,2000,200m,Breaststroke,0,Men,ITA,Davide Rummolo,3,132.73
Sydney,2000,200m,Breaststroke,0,Men,AUS,Regan Harrison,4,132.88
Sydney,2000,200m,Breaststroke,0,Men,CZE,Daniel Malek,4,133.2
Sydney,2000,200m,Breaststroke,0,Men,USA,Kyle Salyards,4,133.27
Sydney,2000,200m,Breaststroke,0,Men,FRA,Johan Bernard,4,133.31
Sydney,2000,200m,Breaststroke,0,Men,AUS,Ryan Mitchell,4,134
Sydney,2000,200m,Breaststroke,0,Women,HUN,Agnes Kovacs,1,144.35
Sydney,2000,200m,Breaststroke,0,Women,USA,Kristy Kowal,2,144.56
Sydney,2000,200m,Breaststroke,0,Women,USA,Amanda Beard,3,145.35
Sydney,2000,200m,Breaststroke,0,Women,CHN,Hui Qi,4,145.36
Sydney,2000,200m,Breaststroke,0,Women,RUS,Olga Bakaldina,4,145.47
Sydney,2000,200m,Breaststroke,0,Women,RSA,Sarah Poewe,4,145.72
Sydney,2000,200m,Breaststroke,0,Women,JPN,Masami Tanaka,4,146.98
Sydney,2000,200m,Breaststroke,0,Women,CHN,Xuejuan Luo,4,147.33
Sydney,2000,200m,Butterfly,0,Men,USA,Tom Malchow,1,115.35
Sydney,2000,200m,Butterfly,0,Men,UKR,Denys Sylantiev,2,115.76
Sydney,2000,200m,Butterfly,0,Men,AUS,Justin Norris,3,116.17
Sydney,2000,200m,Butterfly,0,Men,RUS,Anatoly Polyakov,4,116.34
Sydney,2000,200m,Butterfly,0,Men,USA,Michael Phelps,4,116.5
Sydney,2000,200m,Butterfly,0,Men,GBR,Steve Parry,4,117.01
Sydney,2000,200m,Butterfly,0,Men,RUS,Denis Pankratov,4,117.97
Sydney,2000,200m,Butterfly,0,Men,FRA,Franck Esposito,4,118.39
Sydney,2000,200m,Butterfly,0,Women,USA,Misty Hyman,1,125.88
Sydney,2000,200m,Butterfly,0,Women,AUS,Susan O'Neill,2,126.58
Sydney,2000,200m,Butterfly,0,Women,AUS,Petria Thomas,3,127.12
Sydney,2000,200m,Butterfly,0,Women,DEN,Mette Jacobsen,4,128.24
Sydney,2000,200m,Butterfly,0,Women,POL,Otylia Jedrzejczak,4,128.48
Sydney,2000,200m,Butterfly,0,Women,USA,Kaitlin Sandeno,4,128.81
Sydney,2000,200m,Butterfly,0,Women,JPN,Yuko Nakanishi,4,129.66
Sydney,2000,200m,Butterfly,0,Women,JPN,Maki Mita,4,130.72
Sydney,2000,200m,Freestyle,0,Men,NED,Pieter Van Den Hoogenband,1,105.35
Sydney,2000,200m,Freestyle,0,Men,AUS,Ian Thorpe,2,105.83
Sydney,2000,200m,Freestyle,0,Men,ITA,Massimiliano Rosolino,3,106.65
Sydney,2000,200m,Freestyle,0,Men,USA,Josh Davis,4,106.73
Sydney,2000,200m,Freestyle,0,Men,GBR,Paul Rory Palmer,4,107.95
Sydney,2000,200m,Freestyle,0,Men,GBR,James Salter,4,108.74
Sydney,2000,200m,Freestyle,0,Men,CAN,Rick Say,4,108.76
Sydney,2000,200m,Freestyle,0,Men,AUS,Grant Hackett,4,109.46
Sydney,2000,200m,Freestyle,0,Women,AUS,Susan O'Neill,1,118.24
Sydney,2000,200m,Freestyle,0,Women,SVK,Martina Moravcova,2,118.32
Sydney,2000,200m,Freestyle,0,Women,CRC,Claudia Poll Ahrens,3,118.81
Sydney,2000,200m,Freestyle,0,Women,GER,Kerstin Kielgass,4,118.86
Sydney,2000,200m,Freestyle,0,Women,RUS,Nadezhda Chemezova,4,118.86
Sydney,2000,200m,Freestyle,0,Women,BLR,Natalia Baranovskaya-Khatziloizou,4,119.28
Sydney,2000,200m,Freestyle,0,Women,ROU,Camelia Alina Potec,4,119.46
Sydney,2000,200m,Freestyle,0,Women,CHN,Luna Wang,4,119.55
Sydney,2000,200m,Individual medley,0,Men,ITA,Massimiliano Rosolino,1,118.98
Sydney,2000,200m,Individual medley,0,Men,USA,Tom Dolan,2,119.77
Sydney,2000,200m,Individual medley,0,Men,USA,Tom Wilkens,3,120.87
Sydney,2000,200m,Individual medley,0,Men,HUN,Attila Czene,4,121.16
Sydney,2000,200m,Individual medley,0,Men,NED,Marcel Wouda,4,121.48
Sydney,2000,200m,Individual medley,0,Men,GER,Christian Keller,4,122.02
Sydney,2000,200m,Individual medley,0,Men,FRA,Xavier Marchand,4,122.23
Sydney,2000,200m,Individual medley,0,Men,FIN,Jani Sievinen,4,122.49
Sydney,2000,200m,Individual medley,0,Women,UKR,Yana Klochkova,1,130.68
Sydney,2000,200m,Individual medley,0,Women,ROU,Beatrice Caslaru,2,132.57
Sydney,2000,200m,Individual medley,0,Women,USA,Cristina Teuscher,3,133.32
Sydney,2000,200m,Individual medley,0,Women,CAN,Marianne Luise Limpert,4,133.44
Sydney,2000,200m,Individual medley,0,Women,CAN,Joanne Susan Malar,4,133.7
Sydney,2000,200m,Individual medley,0,Women,RUS,Oxana Verevka,4,133.88
Sydney,2000,200m,Individual medley,0,Women,USA,Gabrielle Rose,4,134.82
Sydney,2000,200m,Individual medley,0,Women,JPN,Tomoko Hagiwara,4,135.64
Sydney,2000,400m,Freestyle,0,Men,AUS,Ian Thorpe,1,220.59
Sydney,2000,400m,Freestyle,0,Men,ITA,Massimiliano Rosolino,2,223.4
Sydney,2000,400m,Freestyle,0,Men,USA,Klete Keller,3,227
Sydney,2000,400m,Freestyle,0,Men,ITA,Emiliano Brembilla,4,227.01
Sydney,2000,400m,Freestyle,0,Men,ROU,Dragos Cristian Coman,4,227.38
Sydney,2000,400m,Freestyle,0,Men,USA,Chad Carvin,4,227.58
Sydney,2000,400m,Freestyle,0,Men,AUS,Grant Hackett,4,228.22
Sydney,2000,400m,Freestyle,0,Men,RSA,Ryk Neethling,4,228.52
Sydney,2000,400m,Freestyle,0,Women,USA,Brooke Bennett,1,245.8
Sydney,2000,400m,Freestyle,0,Women,USA,Diana Munz,2,247.07
Sydney,2000,400m,Freestyle,0,Women,CRC,Claudia Poll Ahrens,3,247.83
Sydney,2000,400m,Freestyle,0,Women,JAM,Janelle Atkinson,4,248.79
Sydney,2000,400m,Freestyle,0,Women,RUS,Nadezhda Chemezova,4,250.37
Sydney,2000,400m,Freestyle,0,Women,GER,Hannah Stockbauer,4,250.38
Sydney,2000,400m,Freestyle,0,Women,NED,Carla Louise Geurts,4,252.36
Sydney,2000,400m,Freestyle,0,Women,CHN,Hua Chen,4,253.11
Sydney,2000,400m,Individual medley,0,Men,USA,Tom Dolan,1,251.76
Sydney,2000,400m,Individual medley,0,Men,USA,Erik Vendt,2,254.23
Sydney,2000,400m,Individual medley,0,Men,CAN,Curtis Allen Myden,3,255.33
Sydney,2000,400m,Individual medley,0,Men,ITA,Alessio Boggiatto,4,255.93
Sydney,2000,400m,Individual medley,0,Men,RSA,Terence Parkin,4,256.92
Sydney,2000,400m,Individual medley,0,Men,AUS,Justin Norris,4,257.87
Sydney,2000,400m,Individual medley,0,Men,ROU,Cezar Alexandru Badita,4,260.91
Sydney,2000,400m,Individual medley,0,Men,JPN,Shinya Taniguchi,4,260.93
Sydney,2000,400m,Individual medley,0,Women,UKR,Yana Klochkova,1,273.59
Sydney,2000,400m,Individual medley,0,Women,JPN,Yasuko Tajima,2,275.96
Sydney,2000,400m,Individual medley,0,Women,ROU,Beatrice Caslaru,3,277.18
Sydney,2000,400m,Individual medley,0,Women,USA,Kaitlin Sandeno,4,281.03
Sydney,2000,400m,Individual medley,0,Women,GER,Nicole Hetzer,4,283.56
Sydney,2000,400m,Individual medley,0,Women,USA,Maddy Crippen,4,284.63
Sydney,2000,400m,Individual medley,0,Women,CAN,Joanne Susan Malar,4,285.17
Sydney,2000,400m,Individual medley,0,Women,AUS,Jennifer Reilly,4,285.99
Sydney,2000,4x100,Freestyle,1,Men,AUS,,2,193.67
Sydney,2000,4x100,Freestyle,1,Men,USA,"Josh Davis, Scott Tucker, Jason Lezak, Anthony Ervin, Neil Walker",3,193.86
Sydney,2000,4x100,Freestyle,1,Men,BRA,"Carlos Jayme, Edvaldo Silva Filho, Fernando Scherer, Gustavo Borges",4,197.4
Sydney,2000,4x100,Freestyle,1,Men,GER,"Torsten Spanneberg, Christian Tröger, Stephan Kunzelmann, Stefan Herbst, Lars Conrad",4,197.77
Sydney,2000,4x100,Freestyle,1,Men,ITA,"Lorenzo Vismara, Klaus Lanzarini, Simone Cercato, Massimiliano Rosolino",4,197.85
Sydney,2000,4x100,Freestyle,1,Men,SWE,"Lars Frolander, Stefan Nystrand, Johan Wallberg, Johan Nystroem, Mattias Ohlin",4,199.6
Sydney,2000,4x100,Freestyle,1,Men,FRA,"Nicolas Kintz, Frederick Bousquet, Romain Barnier, Hugo Viart",4,201
Sydney,2000,4x100,Freestyle,1,Men,RUS,"Andrey Kapralov, Alexander Popov, Denis Pimankov",5,
Sydney,2000,4x100,Freestyle,1,Women,USA,"Courtney Shealy, Dara Torres, Amy Van Dyken, Jenny Thompson, Ashley T Tappin, Erin Ashley Phenix",1,216.61
Sydney,2000,4x100,Freestyle,1,Women,NLD,"Chantal Groot, Inge De Bruijn, Wilma Van Rijn, Manon Van Rooijen, Thamar Henneken",2,219.83
Sydney,2000,4x100,Freestyle,1,Women,SWE,"Therese Alshammar, Anna-Karin Kammerling, Josefin Lillhage, Louise Johncke, Johanna Sjoberg, Malin Svahnstrom",3,220.3
Sydney,2000,4x100,Freestyle,1,Women,GER,"Antje Buschschulte, Katrin Meissner, Britta Steffen, Franziska Van Almsick, Kerstin Kielgass, Sandra Voelker, Daniela Samulski",4,220.31
Sydney,2000,4x100,Freestyle,1,Women,GBR,"Rosalind Brett, Susan Rolph, Alison Sheppard, Karen Pickering",4,220.54
Sydney,2000,4x100,Freestyle,1,Women,AUS,"Elka Graham, Susan O'Neill, Giaan Rooney, Sarah Ryan, Melanie Dodd",4,220.91
Sydney,2000,4x100,Freestyle,1,Women,CAN,"Shannon Shakespeare, Marianne Luise Limpert, Laura Nicholls, Jessica Deglau",4,222.92
Sydney,2000,4x100,Freestyle,1,Women,ITA,"Cecilia Vianini, Cristina Chiuso, Luisa Striani, Sara Parise",4,224.49
Sydney,2000,4x100,Medley,1,Men,USA,"Ian Crocker, Lenny Krayzelburg, Tommy Hannan, Jason Lezak, Ed Moses, Neil Walker",1,213.73
Sydney,2000,4x100,Medley,1,Men,AUS,"Michael Klim, Josh Watson, Adam Pine, Ian Thorpe, Matthew Welsh, Regan Harrison, Ryan Mitchell, Geoffrey Huegill",2,215.27
Sydney,2000,4x100,Medley,1,Men,GER,"Stev Theloke, Torsten Spanneberg, Thomas Rupprath, Jens Kruppa",3,215.88
Sydney,2000,4x100,Medley,1,Men,NLD,"Pieter Van Den Hoogenband, Mark Hermanus Veens, Joris Keizer, Klaas-Erik Zwering, Marcel Wouda",4,217.53
Sydney,2000,4x100,Medley,1,Men,HUN,"Zsolt Gaspar, Karoly Guttler, Attila Zubor, Peter Horvath",4,219.09
Sydney,2000,4x100,Medley,1,Men,CAN,"Michael Mintenko, Yannick Lupien, Morgan Knabe, Chris Renaud, Craig Hutchison, Shamek Pietucha",4,219.88
Sydney,2000,4x100,Medley,1,Men,FRA,"Frederick Bousquet, Franck Esposito, Hugues Duboscq, Simon Dufour",4,220.02
