city,year,month,type,value
San Marcos,2013,3,price,156700
San Marcos,2013,4,sales,18
San Marcos,2013,4,price,160000
San Marcos,2013,5,sales,34
San Marcos,2013,5,price,156700
San Marcos,2013,6,sales,26
San Marcos,2013,6,price,155000
San Marcos,2013,7,sales,34
San Marcos,2013,7,price,150000
San Marcos,2013,8,sales,33
San Marcos,2013,8,price,170000
San Marcos,2013,9,sales,25
San Marcos,2013,9,price,170000
San Marcos,2013,10,sales,12
San Marcos,2013,10,price,160000
San Marcos,2013,11,sales,22
San Marcos,2013,11,price,160000
San Marcos,2013,12,sales,17
San Marcos,2013,12,price,175000
San Marcos,2014,1,sales,19
San Marcos,2014,1,price,155000
San Marcos,2014,2,sales,16
San Marcos,2014,2,price,153300
San Marcos,2014,3,sales,22
San Marcos,2014,3,price,180000
San Marcos,2014,4,sales,32
San Marcos,2014,4,price,155000
San Marcos,2014,5,sales,33
San Marcos,2014,5,price,170000
San Marcos,2014,6,sales,39
San Marcos,2014,6,price,152900
San Marcos,2014,7,sales,37
San Marcos,2014,7,price,152900
San Marcos,2014,8,sales,29
San Marcos,2014,8,price,153800
San Marcos,2014,9,sales,22
San Marcos,2014,9,price,174300
San Marcos,2014,10,sales,14
San Marcos,2014,10,price,153300
San Marcos,2014,11,sales,10
San Marcos,2014,11,price,146700
San Marcos,2014,12,sales,29
San Marcos,2014,12,price,187500
San Marcos,2015,1,sales,18
San Marcos,2015,1,price,150000
San Marcos,2015,2,sales,19
San Marcos,2015,2,price,170000
San Marcos,2015,3,sales,24
San Marcos,2015,3,price,160000
San Marcos,2015,4,sales,29
San Marcos,2015,4,price,210700
San Marcos,2015,5,sales,36
San Marcos,2015,5,price,215000
San Marcos,2015,6,sales,39
San Marcos,2015,6,price,190000
San Marcos,2015,7,sales,NA
San Marcos,2015,7,price,NA
Sherman-Denison,2000,1,sales,44
Sherman-Denison,2000,1,price,70000
Sherman-Denison,2000,2,sales,68
Sherman-Denison,2000,2,price,68800
Sherman-Denison,2000,3,sales,96
Sherman-Denison,2000,3,price,65000
Sherman-Denison,2000,4,sales,76
Sherman-Denison,2000,4,price,78900
Sherman-Denison,2000,5,sales,137
Sherman-Denison,2000,5,price,69700
Sherman-Denison,2000,6,sales,132
Sherman-Denison,2000,6,price,76900
Sherman-Denison,2000,7,sales,96
Sherman-Denison,2000,7,price,81700
Sherman-Denison,2000,8,sales,100
Sherman-Denison,2000,8,price,76400
Sherman-Denison,2000,9,sales,95
Sherman-Denison,2000,9,price,79000
Sherman-Denison,2000,10,sales,71
Sherman-Denison,2000,10,price,91900
Sherman-Denison,2000,11,sales,93
Sherman-Denison,2000,11,price,82800
Sherman-Denison,2000,12,sales,71
Sherman-Denison,2000,12,price,76200
Sherman-Denison,2001,1,sales,60
Sherman-Denison,2001,1,price,68600
Sherman-Denison,2001,2,sales,78
Sherman-Denison,2001,2,price,85000
Sherman-Denison,2001,3,sales,104
Sherman-Denison,2001,3,price,77300
Sherman-Denison,2001,4,sales,77
Sherman-Denison,2001,4,price,75400
Sherman-Denison,2001,5,sales,97
Sherman-Denison,2001,5,price,93100
Sherman-Denison,2001,6,sales,75
Sherman-Denison,2001,6,price,91200
Sherman-Denison,2001,7,sales,95
Sherman-Denison,2001,7,price,99200
Sherman-Denison,2001,8,sales,92
Sherman-Denison,2001,8,price,82000
Sherman-Denison,2001,9,sales,79
Sherman-Denison,2001,9,price,79400
Sherman-Denison,2001,10,sales,86
Sherman-Denison,2001,10,price,77800
Sherman-Denison,2001,11,sales,92
Sherman-Denison,2001,11,price,90000
Sherman-Denison,2001,12,sales,70
Sherman-Denison,2001,12,price,81400
Sherman-Denison,2002,1,sales,53
Sherman-Denison,2002,1,price,72500
Sherman-Denison,2002,2,sales,63
Sherman-Denison,2002,2,price,80800
Sherman-Denison,2002,3,sales,80
Sherman-Denison,2002,3,price,88800
Sherman-Denison,2002,4,sales,102
Sherman-Denison,2002,4,price,83000
Sherman-Denison,2002,5,sales,128
Sherman-Denison,2002,5,price,85000
Sherman-Denison,2002,6,sales,113
Sherman-Denison,2002,6,price,86500
Sherman-Denison,2002,7,sales,103
Sherman-Denison,2002,7,price,86100
Sherman-Denison,2002,8,sales,120
Sherman-Denison,2002,8,price,88900
Sherman-Denison,2002,9,sales,77
Sherman-Denison,2002,9,price,96200
Sherman-Denison,2002,10,sales,112
Sherman-Denison,2002,10,price,91800
Sherman-Denison,2002,11,sales,75
Sherman-Denison,2002,11,price,93500
Sherman-Denison,2002,12,sales,94
Sherman-Denison,2002,12,price,90000
Sherman-Denison,2003,1,sales,56
Sherman-Denison,2003,1,price,80000
Sherman-Denison,2003,2,sales,78
Sherman-Denison,2003,2,price,86700
Sherman-Denison,2003,3,sales,96
Sherman-Denison,2003,3,price,86700
Sherman-Denison,2003,4,sales,101
Sherman-Denison,2003,4,price,87700
Sherman-Denison,2003,5,sales,95
Sherman-Denison,2003,5,price,77200
Sherman-Denison,2003,6,sales,108
Sherman-Denison,2003,6,price,90000
Sherman-Denison,2003,7,sales,112
Sherman-Denison,2003,7,price,95700
Sherman-Denison,2003,8,sales,125
Sherman-Denison,2003,8,price,94200
Sherman-Denison,2003,9,sales,113
Sherman-Denison,2003,9,price,86500
Sherman-Denison,2003,10,sales,101
Sherman-Denison,2003,10,price,85800
Sherman-Denison,2003,11,sales,93
Sherman-Denison,2003,11,price,80800
Sherman-Denison,2003,12,sales,83
Sherman-Denison,2003,12,price,90800
Sherman-Denison,2004,1,sales,69
Sherman-Denison,2004,1,price,73800
Sherman-Denison,2004,2,sales,58
Sherman-Denison,2004,2,price,86000
Sherman-Denison,2004,3,sales,108
Sherman-Denison,2004,3,price,84400
Sherman-Denison,2004,4,sales,115
Sherman-Denison,2004,4,price,78600
Sherman-Denison,2004,5,sales,119
Sherman-Denison,2004,5,price,97500
Sherman-Denison,2004,6,sales,134
Sherman-Denison,2004,6,price,84700
Sherman-Denison,2004,7,sales,146
Sherman-Denison,2004,7,price,101000
Sherman-Denison,2004,8,sales,145
Sherman-Denison,2004,8,price,94600
Sherman-Denison,2004,9,sales,127
Sherman-Denison,2004,9,price,95800
Sherman-Denison,2004,10,sales,112
Sherman-Denison,2004,10,price,93300
Sherman-Denison,2004,11,sales,108
Sherman-Denison,2004,11,price,98000
Sherman-Denison,2004,12,sales,127
Sherman-Denison,2004,12,price,89600
Sherman-Denison,2005,1,sales,87
Sherman-Denison,2005,1,price,86900
Sherman-Denison,2005,2,sales,107
Sherman-Denison,2005,2,price,92100
Sherman-Denison,2005,3,sales,132
Sherman-Denison,2005,3,price,100000
Sherman-Denison,2005,4,sales,145
Sherman-Denison,2005,4,price,89500
Sherman-Denison,2005,5,sales,156
Sherman-Denison,2005,5,price,97100
Sherman-Denison,2005,6,sales,135
Sherman-Denison,2005,6,price,85000
Sherman-Denison,2005,7,sales,138
Sherman-Denison,2005,7,price,96000
Sherman-Denison,2005,8,sales,142
Sherman-Denison,2005,8,price,101300
Sherman-Denison,2005,9,sales,148
Sherman-Denison,2005,9,price,84500
Sherman-Denison,2005,10,sales,109
Sherman-Denison,2005,10,price,107500
Sherman-Denison,2005,11,sales,95
Sherman-Denison,2005,11,price,105600
Sherman-Denison,2005,12,sales,118
Sherman-Denison,2005,12,price,96000
Sherman-Denison,2006,1,sales,81
Sherman-Denison,2006,1,price,87500
Sherman-Denison,2006,2,sales,117
Sherman-Denison,2006,2,price,88800
Sherman-Denison,2006,3,sales,116
Sherman-Denison,2006,3,price,104300
Sherman-Denison,2006,4,sales,130
Sherman-Denison,2006,4,price,96400
Sherman-Denison,2006,5,sales,130
Sherman-Denison,2006,5,price,105700
Sherman-Denison,2006,6,sales,154
Sherman-Denison,2006,6,price,95600
Sherman-Denison,2006,7,sales,138
Sherman-Denison,2006,7,price,95700
Sherman-Denison,2006,8,sales,192
Sherman-Denison,2006,8,price,101200
Sherman-Denison,2006,9,sales,108
Sherman-Denison,2006,9,price,106200
Sherman-Denison,2006,10,sales,114
Sherman-Denison,2006,10,price,101400
Sherman-Denison,2006,11,sales,118
Sherman-Denison,2006,11,price,95000
Sherman-Denison,2006,12,sales,118
Sherman-Denison,2006,12,price,87300
Sherman-Denison,2007,1,sales,98
Sherman-Denison,2007,1,price,91200
Sherman-Denison,2007,2,sales,104
Sherman-Denison,2007,2,price,103300
Sherman-Denison,2007,3,sales,136
Sherman-Denison,2007,3,price,90000
Sherman-Denison,2007,4,sales,147
Sherman-Denison,2007,4,price,95800
Sherman-Denison,2007,5,sales,138
Sherman-Denison,2007,5,price,98200
Sherman-Denison,2007,6,sales,141
Sherman-Denison,2007,6,price,105000
Sherman-Denison,2007,7,sales,116
Sherman-Denison,2007,7,price,96400
Sherman-Denison,2007,8,sales,142
Sherman-Denison,2007,8,price,104000
Sherman-Denison,2007,9,sales,120
Sherman-Denison,2007,9,price,100000
Sherman-Denison,2007,10,sales,104
Sherman-Denison,2007,10,price,101100
Sherman-Denison,2007,11,sales,115
Sherman-Denison,2007,11,price,96900
Sherman-Denison,2007,12,sales,87
Sherman-Denison,2007,12,price,92100
Sherman-Denison,2008,1,sales,76
Sherman-Denison,2008,1,price,78800
Sherman-Denison,2008,2,sales,104
Sherman-Denison,2008,2,price,83800
Sherman-Denison,2008,3,sales,104
Sherman-Denison,2008,3,price,98600
Sherman-Denison,2008,4,sales,123
Sherman-Denison,2008,4,price,98100
Sherman-Denison,2008,5,sales,135
Sherman-Denison,2008,5,price,103100
Sherman-Denison,2008,6,sales,108
Sherman-Denison,2008,6,price,96700
Sherman-Denison,2008,7,sales,120
Sherman-Denison,2008,7,price,86900
Sherman-Denison,2008,8,sales,120
Sherman-Denison,2008,8,price,100000
Sherman-Denison,2008,9,sales,100
Sherman-Denison,2008,9,price,93300
Sherman-Denison,2008,10,sales,101
Sherman-Denison,2008,10,price,80500
Sherman-Denison,2008,11,sales,57
Sherman-Denison,2008,11,price,92500
Sherman-Denison,2008,12,sales,78
Sherman-Denison,2008,12,price,85000
Sherman-Denison,2009,1,sales,70
Sherman-Denison,2009,1,price,60000
Sherman-Denison,2009,2,sales,60
Sherman-Denison,2009,2,price,63300
Sherman-Denison,2009,3,sales,79
Sherman-Denison,2009,3,price,80600
Sherman-Denison,2009,4,sales,97
Sherman-Denison,2009,4,price,86900
Sherman-Denison,2009,5,sales,78
Sherman-Denison,2009,5,price,90000
Sherman-Denison,2009,6,sales,116
Sherman-Denison,2009,6,price,96700
Sherman-Denison,2009,7,sales,92
Sherman-Denison,2009,7,price,116000
Sherman-Denison,2009,8,sales,98
Sherman-Denison,2009,8,price,103300
Sherman-Denison,2009,9,sales,84
Sherman-Denison,2009,9,price,100000
Sherman-Denison,2009,10,sales,96
Sherman-Denison,2009,10,price,95700
Sherman-Denison,2009,11,sales,89
Sherman-Denison,2009,11,price,97500
Sherman-Denison,2009,12,sales,83
Sherman-Denison,2009,12,price,87200
Sherman-Denison,2010,1,sales,81
Sherman-Denison,2010,1,price,76900
Sherman-Denison,2010,2,sales,71
Sherman-Denison,2010,2,price,89000
Sherman-Denison,2010,3,sales,101
Sherman-Denison,2010,3,price,83100
Sherman-Denison,2010,4,sales,109
Sherman-Denison,2010,4,price,93200
Sherman-Denison,2010,5,sales,103
Sherman-Denison,2010,5,price,91700
Sherman-Denison,2010,6,sales,102
Sherman-Denison,2010,6,price,103600
Sherman-Denison,2010,7,sales,85
Sherman-Denison,2010,7,price,101000
Sherman-Denison,2010,8,sales,105
Sherman-Denison,2010,8,price,76400
Sherman-Denison,2010,9,sales,77
Sherman-Denison,2010,9,price,71200
Sherman-Denison,2010,10,sales,75
Sherman-Denison,2010,10,price,98300
Sherman-Denison,2010,11,sales,72
Sherman-Denison,2010,11,price,85000
Sherman-Denison,2010,12,sales,69
Sherman-Denison,2010,12,price,94200
Sherman-Denison,2011,1,sales,66
Sherman-Denison,2011,1,price,75000
Sherman-Denison,2011,2,sales,59
Sherman-Denison,2011,2,price,71000
Sherman-Denison,2011,3,sales,112
Sherman-Denison,2011,3,price,86700
Sherman-Denison,2011,4,sales,90
Sherman-Denison,2011,4,price,94000
Sherman-Denison,2011,5,sales,100
Sherman-Denison,2011,5,price,78000
Sherman-Denison,2011,6,sales,131
Sherman-Denison,2011,6,price,93600
Sherman-Denison,2011,7,sales,87
Sherman-Denison,2011,7,price,111000
Sherman-Denison,2011,8,sales,99
Sherman-Denison,2011,8,price,81500
Sherman-Denison,2011,9,sales,89
Sherman-Denison,2011,9,price,89000
Sherman-Denison,2011,10,sales,82
Sherman-Denison,2011,10,price,85600
Sherman-Denison,2011,11,sales,68
Sherman-Denison,2011,11,price,100000
Sherman-Denison,2011,12,sales,83
Sherman-Denison,2011,12,price,91700
Sherman-Denison,2012,1,sales,72
Sherman-Denison,2012,1,price,85000
Sherman-Denison,2012,2,sales,72
Sherman-Denison,2012,2,price,88900
Sherman-Denison,2012,3,sales,106
Sherman-Denison,2012,3,price,95000
Sherman-Denison,2012,4,sales,85
Sherman-Denison,2012,4,price,85000
Sherman-Denison,2012,5,sales,98
Sherman-Denison,2012,5,price,120000
Sherman-Denison,2012,6,sales,97
Sherman-Denison,2012,6,price,102000
Sherman-Denison,2012,7,sales,110
Sherman-Denison,2012,7,price,88800
Sherman-Denison,2012,8,sales,127
Sherman-Denison,2012,8,price,93800
Sherman-Denison,2012,9,sales,93
Sherman-Denison,2012,9,price,96100
Sherman-Denison,2012,10,sales,110
Sherman-Denison,2012,10,price,114300
Sherman-Denison,2012,11,sales,105
Sherman-Denison,2012,11,price,99400
Sherman-Denison,2012,12,sales,93
Sherman-Denison,2012,12,price,93600
Sherman-Denison,2013,1,sales,73
Sherman-Denison,2013,1,price,87500
Sherman-Denison,2013,2,sales,86
Sherman-Denison,2013,2,price,90000
Sherman-Denison,2013,3,sales,105
Sherman-Denison,2013,3,price,103800
Sherman-Denison,2013,4,sales,125
Sherman-Denison,2013,4,price,103800
Sherman-Denison,2013,5,sales,136
Sherman-Denison,2013,5,price,123600
Sherman-Denison,2013,6,sales,116
Sherman-Denison,2013,6,price,111400
Sherman-Denison,2013,7,sales,125
Sherman-Denison,2013,7,price,116700
Sherman-Denison,2013,8,sales,140
Sherman-Denison,2013,8,price,105900
Sherman-Denison,2013,9,sales,132
Sherman-Denison,2013,9,price,115400
Sherman-Denison,2013,10,sales,121
Sherman-Denison,2013,10,price,111300
Sherman-Denison,2013,11,sales,81
Sherman-Denison,2013,11,price,90800
Sherman-Denison,2013,12,sales,90
Sherman-Denison,2013,12,price,103300
Sherman-Denison,2014,1,sales,75
Sherman-Denison,2014,1,price,79400
Sherman-Denison,2014,2,sales,90
Sherman-Denison,2014,2,price,110000
Sherman-Denison,2014,3,sales,113
Sherman-Denison,2014,3,price,93000
Sherman-Denison,2014,4,sales,135
Sherman-Denison,2014,4,price,85000
Sherman-Denison,2014,5,sales,135
Sherman-Denison,2014,5,price,97500
Sherman-Denison,2014,6,sales,163
Sherman-Denison,2014,6,price,135000
Sherman-Denison,2014,7,sales,129
Sherman-Denison,2014,7,price,114200
Sherman-Denison,2014,8,sales,140
Sherman-Denison,2014,8,price,123300
Sherman-Denison,2014,9,sales,138
Sherman-Denison,2014,9,price,118200
Sherman-Denison,2014,10,sales,145
Sherman-Denison,2014,10,price,125600
Sherman-Denison,2014,11,sales,96
Sherman-Denison,2014,11,price,115000
Sherman-Denison,2014,12,sales,119
Sherman-Denison,2014,12,price,129200
Sherman-Denison,2015,1,sales,88
Sherman-Denison,2015,1,price,121700
Sherman-Denison,2015,2,sales,102
Sherman-Denison,2015,2,price,124400
Sherman-Denison,2015,3,sales,145
Sherman-Denison,2015,3,price,115700
Sherman-Denison,2015,4,sales,147
Sherman-Denison,2015,4,price,132100
Sherman-Denison,2015,5,sales,160
Sherman-Denison,2015,5,price,125000
Sherman-Denison,2015,6,sales,163
Sherman-Denison,2015,6,price,130000
Sherman-Denison,2015,7,sales,173
Sherman-Denison,2015,7,price,125500
South Padre Island,2000,1,sales,NA
South Padre Island,2000,1,price,NA
South Padre Island,2000,2,sales,NA
South Padre Island,2000,2,price,NA
South Padre Island,2000,3,sales,NA
South Padre Island,2000,3,price,NA
South Padre Island,2000,4,sales,NA
South Padre Island,2000,4,price,NA
South Padre Island,2000,5,sales,NA
South Padre Island,2000,5,price,NA
South Padre Island,2000,6,sales,NA
South Padre Island,2000,6,price,NA
South Padre Island,2000,7,sales,NA
South Padre Island,2000,7,price,NA
South Padre Island,2000,8,sales,NA
South Padre Island,2000,8,price,NA
South Padre Island,2000,9,sales,NA
South Padre Island,2000,9,price,NA
South Padre Island,2000,10,sales,NA
South Padre Island,2000,10,price,NA
South Padre Island,2000,11,sales,NA
South Padre Island,2000,11,price,NA
South Padre Island,2000,12,sales,NA
South Padre Island,2000,12,price,NA
South Padre Island,2001,1,sales,NA
South Padre Island,2001,1,price,NA
South Padre Island,2001,2,sales,NA
South Padre Island,2001,2,price,NA
South Padre Island,2001,3,sales,NA
South Padre Island,2001,3,price,NA
South Padre Island,2001,4,sales,NA
South Padre Island,2001,4,price,NA
South Padre Island,2001,5,sales,NA
South Padre Island,2001,5,price,NA
South Padre Island,2001,6,sales,NA
South Padre Island,2001,6,price,NA
South Padre Island,2001,7,sales,NA
South Padre Island,2001,7,price,NA
South Padre Island,2001,8,sales,NA
South Padre Island,2001,8,price,NA
South Padre Island,2001,9,sales,NA
South Padre Island,2001,9,price,NA
South Padre Island,2001,10,sales,NA
South Padre Island,2001,10,price,NA
South Padre Island,2001,11,sales,NA
South Padre Island,2001,11,price,NA
South Padre Island,2001,12,sales,NA
South Padre Island,2001,12,price,NA
South Padre Island,2002,1,sales,NA
South Padre Island,2002,1,price,NA
South Padre Island,2002,2,sales,NA
South Padre Island,2002,2,price,NA
South Padre Island,2002,3,sales,NA
South Padre Island,2002,3,price,NA
South Padre Island,2002,4,sales,NA
South Padre Island,2002,4,price,NA
South Padre Island,2002,5,sales,NA
South Padre Island,2002,5,price,NA
South Padre Island,2002,6,sales,NA
South Padre Island,2002,6,price,NA
South Padre Island,2002,7,sales,NA
South Padre Island,2002,7,price,NA
South Padre Island,2002,8,sales,NA
South Padre Island,2002,8,price,NA
South Padre Island,2002,9,sales,NA
South Padre Island,2002,9,price,NA
South Padre Island,2002,10,sales,NA
South Padre Island,2002,10,price,NA
South Padre Island,2002,11,sales,NA
South Padre Island,2002,11,price,NA
South Padre Island,2002,12,sales,NA
South Padre Island,2002,12,price,NA
South Padre Island,2003,1,sales,NA
South Padre Island,2003,1,price,NA
South Padre Island,2003,2,sales,NA
South Padre Island,2003,2,price,NA
South Padre Island,2003,3,sales,NA
South Padre Island,2003,3,price,NA
South Padre Island,2003,4,sales,NA
South Padre Island,2003,4,price,NA
South Padre Island,2003,5,sales,NA
South Padre Island,2003,5,price,NA
South Padre Island,2003,6,sales,NA
South Padre Island,2003,6,price,NA
South Padre Island,2003,7,sales,NA
South Padre Island,2003,7,price,NA
South Padre Island,2003,8,sales,NA
South Padre Island,2003,8,price,NA
South Padre Island,2003,9,sales,NA
South Padre Island,2003,9,price,NA
South Padre Island,2003,10,sales,NA
South Padre Island,2003,10,price,NA
South Padre Island,2003,11,sales,NA
South Padre Island,2003,11,price,NA
South Padre Island,2003,12,sales,NA
South Padre Island,2003,12,price,NA
South Padre Island,2004,1,sales,NA
South Padre Island,2004,1,price,NA
South Padre Island,2004,2,sales,NA
South Padre Island,2004,2,price,NA
South Padre Island,2004,3,sales,NA
South Padre Island,2004,3,price,NA
South Padre Island,2004,4,sales,NA
South Padre Island,2004,4,price,NA
South Padre Island,2004,5,sales,NA
South Padre Island,2004,5,price,NA
South Padre Island,2004,6,sales,NA
South Padre Island,2004,6,price,NA
South Padre Island,2004,7,sales,NA
South Padre Island,2004,7,price,NA
South Padre Island,2004,8,sales,NA
South Padre Island,2004,8,price,NA
South Padre Island,2004,9,sales,NA
South Padre Island,2004,9,price,NA
South Padre Island,2004,10,sales,NA
South Padre Island,2004,10,price,NA
South Padre Island,2004,11,sales,NA
South Padre Island,2004,11,price,NA
South Padre Island,2004,12,sales,NA
South Padre Island,2004,12,price,NA
South Padre Island,2005,1,sales,NA
South Padre Island,2005,1,price,NA
South Padre Island,2005,2,sales,NA
South Padre Island,2005,2,price,NA
South Padre Island,2005,3,sales,NA
South Padre Island,2005,3,price,NA
South Padre Island,2005,4,sales,NA
South Padre Island,2005,4,price,NA
South Padre Island,2005,5,sales,NA
South Padre Island,2005,5,price,NA
South Padre Island,2005,6,sales,NA
South Padre Island,2005,6,price,NA
South Padre Island,2005,7,sales,NA
South Padre Island,2005,7,price,NA
South Padre Island,2005,8,sales,NA
South Padre Island,2005,8,price,NA
South Padre Island,2005,9,sales,NA
South Padre Island,2005,9,price,NA
South Padre Island,2005,10,sales,NA
South Padre Island,2005,10,price,NA
South Padre Island,2005,11,sales,NA
South Padre Island,2005,11,price,NA
South Padre Island,2005,12,sales,NA
South Padre Island,2005,12,price,NA
South Padre Island,2006,1,sales,NA
South Padre Island,2006,1,price,NA
South Padre Island,2006,2,sales,NA
South Padre Island,2006,2,price,NA
South Padre Island,2006,3,sales,NA
South Padre Island,2006,3,price,NA
South Padre Island,2006,4,sales,NA
South Padre Island,2006,4,price,NA
South Padre Island,2006,5,sales,NA
South Padre Island,2006,5,price,NA
South Padre Island,2006,6,sales,NA
South Padre Island,2006,6,price,NA
South Padre Island,2006,7,sales,NA
South Padre Island,2006,7,price,NA
South Padre Island,2006,8,sales,NA
South Padre Island,2006,8,price,NA
South Padre Island,2006,9,sales,NA
South Padre Island,2006,9,price,NA
South Padre Island,2006,10,sales,NA
South Padre Island,2006,10,price,NA
South Padre Island,2006,11,sales,NA
South Padre Island,2006,11,price,NA
South Padre Island,2006,12,sales,NA
South Padre Island,2006,12,price,NA
South Padre Island,2007,1,sales,NA
South Padre Island,2007,1,price,NA
South Padre Island,2007,2,sales,NA
South Padre Island,2007,2,price,NA
South Padre Island,2007,3,sales,NA
South Padre Island,2007,3,price,NA
South Padre Island,2007,4,sales,NA
South Padre Island,2007,4,price,NA
South Padre Island,2007,5,sales,NA
South Padre Island,2007,5,price,NA
South Padre Island,2007,6,sales,NA
South Padre Island,2007,6,price,NA
South Padre Island,2007,7,sales,NA
South Padre Island,2007,7,price,NA
South Padre Island,2007,8,sales,NA
South Padre Island,2007,8,price,NA
South Padre Island,2007,9,sales,NA
South Padre Island,2007,9,price,NA
South Padre Island,2007,10,sales,NA
South Padre Island,2007,10,price,NA
South Padre Island,2007,11,sales,NA
South Padre Island,2007,11,price,NA
South Padre Island,2007,12,sales,NA
South Padre Island,2007,12,price,NA
South Padre Island,2008,1,sales,NA
South Padre Island,2008,1,price,NA
South Padre Island,2008,2,sales,NA
South Padre Island,2008,2,price,NA
South Padre Island,2008,3,sales,NA
South Padre Island,2008,3,price,NA
South Padre Island,2008,4,sales,NA
South Padre Island,2008,4,price,NA
South Padre Island,2008,5,sales,NA
South Padre Island,2008,5,price,NA
South Padre Island,2008,6,sales,NA
South Padre Island,2008,6,price,NA
South Padre Island,2008,7,sales,NA
South Padre Island,2008,7,price,NA
South Padre Island,2008,8,sales,NA
South Padre Island,2008,8,price,NA
South Padre Island,2008,9,sales,NA
South Padre Island,2008,9,price,NA
South Padre Island,2008,10,sales,NA
South Padre Island,2008,10,price,NA
South Padre Island,2008,11,sales,NA
South Padre Island,2008,11,price,NA
South Padre Island,2008,12,sales,NA
South Padre Island,2008,12,price,NA
South Padre Island,2009,1,sales,NA
South Padre Island,2009,1,price,NA
South Padre Island,2009,2,sales,NA
South Padre Island,2009,2,price,NA
South Padre Island,2009,3,sales,NA
South Padre Island,2009,3,price,NA
South Padre Island,2009,4,sales,NA
South Padre Island,2009,4,price,NA
South Padre Island,2009,5,sales,NA
South Padre Island,2009,5,price,NA
South Padre Island,2009,6,sales,NA
South Padre Island,2009,6,price,NA
South Padre Island,2009,7,sales,NA
South Padre Island,2009,7,price,NA
South Padre Island,2009,8,sales,NA
South Padre Island,2009,8,price,NA
South Padre Island,2009,9,sales,30
South Padre Island,2009,9,price,180000
South Padre Island,2009,10,sales,34
South Padre Island,2009,10,price,241700
South Padre Island,2009,11,sales,28
South Padre Island,2009,11,price,200000
South Padre Island,2009,12,sales,28
South Padre Island,2009,12,price,140000
South Padre Island,2010,1,sales,10
South Padre Island,2010,1,price,200000
South Padre Island,2010,2,sales,19
South Padre Island,2010,2,price,195000
South Padre Island,2010,3,sales,31
South Padre Island,2010,3,price,183300
South Padre Island,2010,4,sales,26
South Padre Island,2010,4,price,225000
South Padre Island,2010,5,sales,23
South Padre Island,2010,5,price,208300
South Padre Island,2010,6,sales,32
South Padre Island,2010,6,price,193300
South Padre Island,2010,7,sales,21
South Padre Island,2010,7,price,262500
South Padre Island,2010,8,sales,27
South Padre Island,2010,8,price,165000
South Padre Island,2010,9,sales,29
South Padre Island,2010,9,price,225000
South Padre Island,2010,10,sales,19
South Padre Island,2010,10,price,175000
South Padre Island,2010,11,sales,10
South Padre Island,2010,11,price,160000
South Padre Island,2010,12,sales,25
South Padre Island,2010,12,price,190000
South Padre Island,2011,1,sales,9
South Padre Island,2011,1,price,225000
South Padre Island,2011,2,sales,13
South Padre Island,2011,2,price,262500
South Padre Island,2011,3,sales,24
South Padre Island,2011,3,price,180000
South Padre Island,2011,4,sales,33
South Padre Island,2011,4,price,182000
South Padre Island,2011,5,sales,28
South Padre Island,2011,5,price,140000
South Padre Island,2011,6,sales,19
South Padre Island,2011,6,price,123300
South Padre Island,2011,7,sales,21
South Padre Island,2011,7,price,150000
South Padre Island,2011,8,sales,25
South Padre Island,2011,8,price,197500
South Padre Island,2011,9,sales,24
South Padre Island,2011,9,price,160000
South Padre Island,2011,10,sales,16
South Padre Island,2011,10,price,140000
South Padre Island,2011,11,sales,17
South Padre Island,2011,11,price,243800
South Padre Island,2011,12,sales,15
South Padre Island,2011,12,price,150000
South Padre Island,2012,1,sales,12
South Padre Island,2012,1,price,250000
South Padre Island,2012,2,sales,23
South Padre Island,2012,2,price,206200
South Padre Island,2012,3,sales,22
South Padre Island,2012,3,price,160000
South Padre Island,2012,4,sales,32
South Padre Island,2012,4,price,210000
South Padre Island,2012,5,sales,37
South Padre Island,2012,5,price,147500
South Padre Island,2012,6,sales,26
South Padre Island,2012,6,price,180000
South Padre Island,2012,7,sales,27
South Padre Island,2012,7,price,190000
South Padre Island,2012,8,sales,38
South Padre Island,2012,8,price,150000
South Padre Island,2012,9,sales,24
South Padre Island,2012,9,price,175000
South Padre Island,2012,10,sales,24
South Padre Island,2012,10,price,170000
South Padre Island,2012,11,sales,22
South Padre Island,2012,11,price,200000
South Padre Island,2012,12,sales,25
South Padre Island,2012,12,price,190000
South Padre Island,2013,1,sales,21
South Padre Island,2013,1,price,225000
South Padre Island,2013,2,sales,18
South Padre Island,2013,2,price,200000
South Padre Island,2013,3,sales,30
South Padre Island,2013,3,price,168000
South Padre Island,2013,4,sales,44
South Padre Island,2013,4,price,208300
South Padre Island,2013,5,sales,43
South Padre Island,2013,5,price,126000
South Padre Island,2013,6,sales,41
South Padre Island,2013,6,price,175000
South Padre Island,2013,7,sales,34
South Padre Island,2013,7,price,165000
South Padre Island,2013,8,sales,43
South Padre Island,2013,8,price,196700
South Padre Island,2013,9,sales,33
South Padre Island,2013,9,price,254200
South Padre Island,2013,10,sales,26
South Padre Island,2013,10,price,133300
South Padre Island,2013,11,sales,36
South Padre Island,2013,11,price,136000
South Padre Island,2013,12,sales,24
South Padre Island,2013,12,price,172000
South Padre Island,2014,1,sales,24
South Padre Island,2014,1,price,160000
South Padre Island,2014,2,sales,22
South Padre Island,2014,2,price,180000
South Padre Island,2014,3,sales,48
South Padre Island,2014,3,price,120000
South Padre Island,2014,4,sales,33
South Padre Island,2014,4,price,110000
